종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"054220","비츠로시스","475","-7","-1.45",,,,,"352","1.35","0","0.00"
"042370","비츠로테크","8190","-20","-0.24",,,,,"8093","1.01","50","0.61"
"050090","비케이홀딩스","823","1","0.12",,,,,"873","0.94","0","0.00"
"148780","비큐AI","1254","-19","-1.49","23","54.52",,,"392","3.20","0","0.00"
"307870","비투엔","2900","75","2.65",,,,,"417","6.95","0","0.00"
"357880","비트나인","2830","-50","-1.74",,,,,"1463","1.93","0","0.00"
"032850","비트컴퓨터","5660","120","2.17","338","16.75",,,"4041","1.40","62","1.10"
"238200","비피도","4545","0","0.00","132","34.43",,,"6321","0.72","0","0.00"
"093190","빅솔론","4725","15","0.32","688","6.87",,,"11281","0.42","200","4.23"
"065450","빅텍","4975","70","1.43",,,,,"1940","2.56","0","0.00"
"210120","빅텐츠","13850","80","0.58",,,,,"7313","1.89","0","0.00"
"044480","빌리언스","753","-12","-1.57",,,,,"469","1.61","0","0.00"
"005180","빙그레","86400","-700","-0.80","9751","8.86","11258","7.67","72564","1.19","2600","3.01"
"069540","빛과전자","3060","-170","-5.26",,,,,"1722","1.78","0","0.00"
"072950","빛샘전자","4880","35","0.72","504","9.68",,,"8847","0.55","70","1.43"
"451250","삐아","16850","100","0.60",,,,,,,"0","0.00"
"143240","사람인","18080","180","1.01","1740","10.39",,,"16087","1.12","500","2.77"
"003960","사조대림","76300","-1700","-2.18","12123","6.29","15196","5.02","75466","1.01","350","0.46"
"008040","사조동아원","1014","-2","-0.20","76","13.34",,,"1721","0.59","15","1.48"
"007160","사조산업","43850","250","0.57","3853","11.38",,,"105818","0.41","200","0.46"
"014710","사조씨푸드","7240","230","3.28",,,,,"12653","0.57","0","0.00"
"006090","사조오양","10070","120","1.21","2154","4.68",,,"23432","0.43","200","1.99"
"452430","사피엔반도체","18470","-730","-3.80",,,"191","96.74","1496","12.35","0","0.00"
"419120","산돌","7140","200","2.88","427","16.72",,,"7281","0.98","180","2.52"
"122350","삼기","1701","0","0.00","167","10.19",,,"3126","0.54","0","0.00"
"419050","삼기이브이","2220","-30","-1.33","84","26.43",,,"1262","1.76","0","0.00"
"014970","삼륭물산","4185","20","0.48","135","31.00",,,"4008","1.04","75","1.79"
"018310","삼목에스폼","19210","120","0.63","8474","2.27",,,"40225","0.48","300","1.56"
"053700","삼보모터스","4740","-10","-0.21","1436","3.30",,,"14431","0.33","50","1.05"
"009620","삼보산업","487","-4","-0.81",,,,,"213","2.29","0","0.00"
"023600","삼보판지","9730","0","0.00","3355","2.90",,,"34747","0.28","310","3.19"
"001470","삼부토건","1612","-163","-9.18",,,,,"516","3.12","0","0.00"
"028050","삼성E&A","25050","-50","-0.20","3846","6.51","3254","7.70","17721","1.41","0","0.00"
"006400","삼성SDI","334000","-1500","-0.45","30044","11.12","27371","12.20","276815","1.21","1000","0.30"
"006405","삼성SDI우","210000","-2000","-0.94",,,,,,,"1050","0.50"
"006660","삼성공조","14760","390","2.71","1736","8.50",,,"34240","0.43","60","0.41"
"028260","삼성물산","148500","700","0.47","13556","10.95","13662","10.87","209233","0.71","2550","1.72"
"02826K","삼성물산우B","113300","-500","-0.44",,,,,,,"2600","2.29"
"207940","삼성바이오로직스","881000","33000","3.89","12051","73.11","15079","58.42","138119","6.38","0","0.00"
"032830","삼성생명","94400","1700","1.83","10554","8.94","10949","8.62","236324","0.40","3700","3.92"
"425290","삼성스팩6호","2225","5","0.23",,,,,,,"0","0.00"
"439250","삼성스팩7호","10110","20","0.20",,,,,,,"0","0.00"
"448740","삼성스팩8호","9920","0","0.00",,,,,,,"0","0.00"
"468510","삼성스팩9호","2040","-15","-0.73",,,,,,,"0","0.00"
"018260","삼성에스디에스","151300","300","0.20","8965","16.88","11082","13.65","111933","1.35","2700","1.78"
"009150","삼성전기","160700","800","0.50","5597","28.71","10034","16.02","103878","1.55","1150","0.72"
"009155","삼성전기우","74400","-300","-0.40",,,,,,,"1200","1.61"
"005930","삼성전자","82400","-1500","-1.79","2131","38.67","6984","11.80","52002","1.58","1444","1.75"
"005935","삼성전자우","64900","-900","-1.37",,,,,,,"1445","2.23"
"001360","삼성제약","1675","104","6.62",,,,,"1044","1.60","0","0.00"
"010140","삼성중공업","11090","90","0.82",,,"478","23.21","4027","2.75","0","0.00"
"016360","삼성증권","44800","-150","-0.33","6130","7.31","8551","5.24","74162","0.60","2200","4.91"
"068290","삼성출판사","17300","370","2.19","875","19.77",,,"16613","1.04","200","1.16"
"029780","삼성카드","39300","-200","-0.51","5711","6.88","5335","7.37","76243","0.52","2500","6.36"
"000810","삼성화재","356500","-9000","-2.46","42777","8.33","42402","8.41","379073","0.94","16000","4.49"
"000815","삼성화재우","267000","-6000","-2.20",,,,,,,"16005","5.99"
"006110","삼아알미늄","58300","-900","-1.52","235","248.09",,,"17332","3.36","100","0.17"
"009300","삼아제약","33400","1250","3.89","3502","9.54",,,"32846","1.02","750","2.25"
"145990","삼양사","48100","-200","-0.41","10647","4.52",,,"149069","0.32","1750","3.64"
"145995","삼양사우","29800","-100","-0.33",,,,,,,"1800","6.04"
"003230","삼양식품","666000","7000","1.06","16929","39.34","35869","18.57","75732","8.79","2100","0.32"
"002170","삼양통상","47550","-200","-0.42","7753","6.13",,,"155143","0.31","1500","3.15"
"272550","삼양패키징","18240","50","0.27","1611","11.32","2338","7.80","23724","0.77","500","2.74"
"000070","삼양홀딩스","68500","-300","-0.44","22269","3.08",,,"257475","0.27","3500","5.11"
"000075","삼양홀딩스우","53700","-100","-0.19",,,,,,,"3550","6.61"
"003720","삼영","3840","40","1.05","567","6.77","355","10.80","2011","1.91","20","0.52"
"002810","삼영무역","13000","-20","-0.15","2840","4.58",,,"28483","0.46","600","4.62"
"361670","삼영에스앤씨","7300","-220","-2.93",,,,,"4174","1.75","0","0.00"
"054540","삼영엠텍","5010","-80","-1.57","497","10.08",,,"5534","0.91","100","2.00"
"065570","삼영이엔씨","1914","2","0.10",,,,,"2738","0.70","0","0.00"
"005680","삼영전자","9280","160","1.75","692","13.41","754","12.30","26481","0.35","300","3.23"
"023000","삼원강재","2705","-5","-0.18","418","6.47",,,"6102","0.44","110","4.07"
"004380","삼익THK","11250","-20","-0.18","48","234.38",,,"9792","1.15","100","0.89"
"002450","삼익악기","1093","-1","-0.09","42","26.02",,,"3245","0.34","50","4.57"
"032280","삼일","1732","-12","-0.69","182","9.52",,,"4039","0.43","30","1.73"
"002290","삼일기업공사","3180","-20","-0.63","310","10.26",,,"5262","0.60","175","5.50"
"004440","삼일씨엔에스","4315","-35","-0.80","160","26.97",,,"21133","0.20","0","0.00"
"000520","삼일제약","8880","480","5.71","116","76.55",,,"8838","1.00","0","0.00"
"009770","삼정펄프","26700","100","0.38","5589","4.78",,,"89655","0.30","1000","3.75"
"037460","삼지전자","8540","-30","-0.35","2061","4.14",,,"22651","0.38","450","5.27"
"032750","삼진","4555","-10","-0.22","13","350.38",,,"10240","0.44","70","1.54"
"054090","삼진엘앤디","1400","15","1.08",,,,,"2863","0.49","0","0.00"
"005500","삼진제약","19510","-90","-0.46","1460","13.36",,,"20772","0.94","800","4.10"
"000250","삼천당제약","184400","-2600","-1.39",,,,,"9689","19.03","0","0.00"
"004690","삼천리","89800","-100","-0.11","35116","2.56","18290","4.91","443054","0.20","3000","3.34"
"024950","삼천리자전거","4745","-60","-1.25","430","11.03",,,"7621","0.62","0","0.00"
"038500","삼표시멘트","3080","-35","-1.12","315","9.78","453","6.79","6575","0.47","100","3.25"
"437730","삼현","24300","-100","-0.41","1107","21.95",,,"5692","4.27","0","0.00"
"017480","삼현철강","4940","-10","-0.20","674","7.33",,,"12596","0.39","300","6.07"
"010960","삼호개발","3485","-30","-0.85","675","5.16",,,"10168","0.34","190","5.45"
"046390","삼화네트웍스","1778","-14","-0.78",,,,,"1422","1.25","0","0.00"
"004450","삼화왕관","31700","0","0.00",,,,,"58505","0.54","1200","3.79"
"009470","삼화전기","52800","800","1.54","840","62.86","4038","13.08","10981","4.81","300","0.57"
"011230","삼화전자","3800","-15","-0.39",,,,,"1419","2.68","0","0.00"
"001820","삼화콘덴서","45800","1150","2.58","2028","22.58","3284","13.95","23733","1.93","500","1.09"
"000390","삼화페인트","7490","0","0.00","685","10.93",,,"13069","0.57","400","5.34"
"027580","상보","1514","-8","-0.53","8","189.25",,,"1092","1.39","0","0.00"
"038540","상상인","3010","-60","-1.95",,,,,"12068","0.25","0","0.00"
"415580","상상인제3호스팩","2105","0","0.00",,,,,,,"0","0.00"
"452670","상상인제4호스팩","2035","-5","-0.25",,,,,,,"0","0.00"
"001290","상상인증권","621","-9","-1.43","5","124.20",,,"2203","0.28","0","0.00"
"041650","상신브레이크","3635","35","0.97","726","5.01",,,"10590","0.34","110","3.03"
"091580","상신이디피","12970","-230","-1.74","1944","6.67",,,"10904","1.19","120","0.93"
"263810","상신전자","3450","0","0.00","157","21.97",,,"3048","1.13","0","0.00"
"089980","상아프론테크","22400","150","0.67","769","29.13","516","43.41","12381","1.81","200","0.89"
"042940","상지건설","3235","-95","-2.85","3680","0.88",,,"10210","0.32","0","0.00"
"042600","새로닉스","14620","-210","-1.42",,,,,"13905","1.05","0","0.00"
"075180","새론오토모티브","3790","-10","-0.26","173","21.91",,,"11995","0.32","140","3.69"
"107600","새빗켐","30350","-750","-2.41",,,,,"12973","2.34","200","0.66"
"411080","샌즈랩","7510","10","0.13","33","227.58",,,"2981","2.52","0","0.00"
"252990","샘씨엔에스","5980","50","0.84",,,,,"2093","2.86","0","0.00"
"007540","샘표","49850","150","0.30","5210","9.57",,,"98187","0.51","200","0.40"
"248170","샘표식품","31300","100","0.32","2284","13.70",,,"51784","0.60","200","0.64"
"378800","샤페론","2665","-125","-4.48",,,,,"823","3.24","0","0.00"
"294630","서남","4320","80","1.89",,,,,"468","9.23","0","0.00"
"038070","서린바이오","8200","50","0.61",,,,,"9710","0.84","100","1.22"
"006730","서부T&D","6480","-100","-1.52","2134","3.04","483","13.41","13386","0.48","50","0.77"
"079650","서산","1272","-1","-0.08","78","16.31",,,"3524","0.36","0","0.00"
"100660","서암기계공업","5060","-110","-2.13","153","33.07",,,"5214","0.97","35","0.69"
"007860","서연","8360","-50","-0.59","5174","1.62",,,"29621","0.28","150","1.79"
"200880","서연이화","16700","-430","-2.51","5839","2.86","6694","2.49","32626","0.51","200","1.20"
"019770","서연탑메탈","4050","-150","-3.57","727","5.57",,,"7208","0.56","65","1.60"
"017390","서울가스","55700","100","0.18","5188","10.74",,,"273495","0.20","2250","4.04"
"043710","서울리거","666","-41","-5.80",,,,,"536","1.24","0","0.00"
"092190","서울바이오시스","4535","-35","-0.77",,,,,"394","11.51","0","0.00"
"046890","서울반도체","9310","0","0.00",,,"200","46.53","12013","0.77","136","1.46"
"004410","서울식품","175","-1","-0.57",,,,,"71","2.46","0","0.00"
"004415","서울식품우","1454","0","0.00",,,,,,,"0","0.00"
"063170","서울옥션","8400","240","2.94",,,,,"6935","1.21","0","0.00"
"027040","서울전자통신","332","-1","-0.30",,,,,"559","0.59","0","0.00"
"018680","서울제약","3890","30","0.78","302","12.88",,,"3308","1.18","0","0.00"
"021050","서원","1275","-5","-0.39",,,,,"2612","0.49","0","0.00"
"093920","서원인텍","5600","-30","-0.53","775","7.23",,,"11013","0.51","400","7.14"
"189860","서전기전","5890","-200","-3.28",,,,,"3130","1.88","0","0.00"
"178320","서진시스템","27600","-900","-3.16",,,"2818","9.79","13425","2.06","0","0.00"
"122690","서진오토모티브","2570","40","1.58","417","6.16",,,"4197","0.61","0","0.00"
"140070","서플러스글로벌","3120","-15","-0.48","166","18.80",,,"5402","0.58","30","0.96"
"011370","서한","852","-1","-0.12","85","10.02",,,"3976","0.21","30","3.52"
"065710","서호전기","19500","-10","-0.05","3112","6.27",,,"18856","1.03","1500","7.69"
"008490","서흥","18990","-360","-1.86","550","34.53","1444","13.15","38283","0.50","100","0.53"
"035890","서희건설","1327","-5","-0.38","683","1.94",,,"4222","0.31","45","3.39"
"357550","석경에이티","48100","1000","2.12","635","75.75",,,"6607","7.28","0","0.00"
"003100","선광","16860","100","0.60","5163","3.27",,,"62479","0.27","400","2.37"
"007610","선도전기","3000","0","0.00",,,,,"1267","2.37","0","0.00"
"067370","선바이오","7970","130","1.66","374","21.31",,,"2284","3.49","75","0.94"
"171090","선익시스템","45550","-400","-0.87",,,"1385","32.89","8205","5.55","0","0.00"
"136490","선진","6870","70","1.03","585","11.74",,,"18088","0.38","100","1.46"
"086710","선진뷰티사이언스","15560","-290","-1.83","467","33.32","977","15.92","5817","2.67","40","0.26"
"014620","성광벤드","13910","-380","-2.66","1402","9.92","1343","10.36","18097","0.77","150","1.08"
"037350","성도이엔지","4195","20","0.48","281","14.93",,,"18406","0.23","100","2.38"
"014910","성문전자","1349","-10","-0.74",,,,,"1703","0.79","0","0.00"
"014915","성문전자우","5770","150","2.67",,,,,,,"10","0.17"
"003080","성보화학","2820","-75","-2.59","65","43.38",,,"6779","0.42","135","4.79"
"004980","성신양회","8710","-100","-1.14","2683","3.25",,,"21426","0.41","350","4.02"
"004985","성신양회우","12290","70","0.57",,,,,,,"400","3.25"
"011300","성안머티리얼스","1092","6","0.55",,,,,"402","2.72","0","0.00"
"081580","성우전자","3420","-40","-1.16",,,,,"6975","0.49","0","0.00"
"045300","성우테크론","3160","0","0.00",,,,,"6923","0.46","0","0.00"
"015750","성우하이텍","7600","-220","-2.81","2125","3.58",,,"16604","0.46","150","1.97"
"365340","성일하이텍","63000","-2700","-4.11","2068","30.46","206","305.38","25675","2.45","0","0.00"
"000180","성창기업지주","1686","3","0.18",,,,,"9003","0.19","0","0.00"
"080470","성창오토텍","4055","125","3.18","753","5.39",,,"6590","0.62","50","1.23"
"043260","성호전자","1634","-5","-0.31","364","4.49",,,"2086","0.78","0","0.00"
"148150","세경하이테크","8500","150","1.80","988","8.60","1043","8.15","4101","2.07","300","3.53"
"002420","세기상사","5780","-170","-2.86",,,,,"4867","1.19","0","0.00"
"188260","세니젠","3020","0","0.00",,,,,"2094","1.44","0","0.00"
"053060","세동","1279","-21","-1.62","557","2.30",,,"2120","0.60","0","0.00"
"340440","세림B&G","1584","6","0.38","134","11.82",,,"1165","1.36","0","0.00"
"017510","세명전기","7150","-100","-1.38","86","83.14",,,"4917","1.45","70","0.98"
"004360","세방","12980","90","0.70","3195","4.06",,,"48847","0.27","300","2.31"
"004365","세방우","7570","-80","-1.05",,,,,,,"305","4.03"
"004490","세방전지","89900","-1300","-1.43","8888","10.11","11880","7.57","99261","0.91","700","0.78"
"011560","세보엠이씨","10850","-120","-1.09","3014","3.60",,,"21017","0.52","550","5.07"
"396300","세아메카닉스","3145","-65","-2.02","240","13.10","282","11.17","2653","1.19","0","0.00"
"001430","세아베스틸지주","19710","-270","-1.35","3576","5.51","3032","6.50","54525","0.36","1200","6.09"
"306200","세아제강","130700","-1500","-1.13","67438","1.94","40803","3.20","356148","0.37","8000","6.12"
"003030","세아제강지주","190000","-4500","-2.31","70197","2.71","64105","2.96","445151","0.43","2000","1.05"
"019440","세아특수강","13800","-40","-0.29",,,,,"39091","0.35","1000","7.25"
"058650","세아홀딩스","104800","1300","1.26","21043","4.98",,,"551507","0.19","4000","3.82"
"013000","세우글로벌","1284","-14","-1.08","89","14.43",,,"1687","0.76","0","0.00"
"100700","세운메디칼","2750","-5","-0.18","345","7.97",,,"3122","0.88","70","2.55"
"024830","세원물산","6740","-30","-0.44","1525","4.42",,,"42723","0.16","100","1.48"
"091090","세원이앤씨","1270","0","0.00",,,,,"3599","0.35","0","0.00"
"021820","세원정공","8260","0","0.00",,,,,"51131","0.16","100","1.21"
"067830","세이브존I&C","2270","15","0.67","361","6.29",,,"12561","0.18","30","1.32"
"258830","세종메디칼","412","0","0.00",,,,,"312","1.32","0","0.00"
"036630","세종텔레콤","571","0","0.00","169","3.38",,,"1447","0.39","0","0.00"
"039310","세중","1890","-3","-0.16","759","2.49",,,"5588","0.34","0","0.00"
"075580","세진중공업","9340","-300","-3.11","312","29.94","484","19.30","3292","2.84","200","2.14"
"067770","세진티에스","2710","-55","-1.99",,,,,"5246","0.52","0","0.00"
"053450","세코닉스","6000","-140","-2.28","778","7.71","1007","5.96","8414","0.71","100","1.67"
"222810","세토피아","1080","0","0.00",,,,,"440","2.45","0","0.00"
"252500","세화피앤씨","989","2","0.20","67","14.76",,,"946","1.05","17","1.72"
"321370","센서뷰","3270","-65","-1.95",,,,,"534","6.12","0","0.00"
"347000","센코","2755","0","0.00",,,,,"1171","2.35","0","0.00"
"331920","셀레믹스","3505","100","2.94",,,,,"1945","1.80","0","0.00"
"049180","셀루메드","1670","71","4.44",,,,,"525","3.18","0","0.00"
"299660","셀리드","2970","685","29.98",,,,,"2676","1.11","0","0.00"
"268600","셀리버리","6680","0","0.00",,,,,,,"0","0.00"
"108860","셀바스AI","12830","160","1.26",,,"883","14.53","4877","2.63","0","0.00"
"208370","셀바스헬스케어","4875","615","14.44","215","22.67",,,"2342","2.08","0","0.00"
